34219731880,benhxuongkhop.vn,1,1
88284726000,truyenfull.vn,1,1
402419300820278005,truyenfull.vn,1,1
523386892220255206,benhxuongkhop.vn,1,1
582440739420194623,soha.vn,1,1
681608906120407900,docbao.vn,1,1
713352505520411516,ntruyen.info,7,1
760650799619427227,vietnamairlines.com,1,1
1009349585246143296,dantri.com.vn,1,1
1026878420246877641,thongtintuyensinh.vn,1,1
1030808971246016781,f319.com,1,1
1105043292064843466,truyencv.com,1,1
1108914838167926605,s.cafef.vn,2,1
1114554651897165758,docbao.vn,1,1
1127373183539274211,kenh14.vn,1,1
1138697551907162506,tpc.googlesyndication.com,5,1
1222255952065206589,dantri.com.vn,3,1
1247031161934296233,dear.vn,1,1
1265910212885204729,truyencv.com,3,1
1274946761952751681,kenh14.vn,1,1
1278514901906364488,tienphong.vn,1,1
1366356961897271973,tiki.vn,1,1
1380783311907557908,soha.vn,1,1
1407626351907360582,docbao.vn,1,1
1412780161962943691,dantri.com.vn,1,1
1417837322111191232,gamek.vn,2,1
1424207538168826352,genk.vn,1,1
1432431252065231785,nld.com.vn,1,1
1454057452883867065,tpc.googlesyndication.com,3,1
1463531921984374155,soha.vn,7,1
1617119701906350720,afamily.vn,1,1
1624726672250891705,soha.vn,1,1
1686603481123635798,webtruyen.com,1,1
1690569822883835110,agents.vietjetair.com,2,1
1709843171952875544,bilutv.com,2,1
1721691469457633783,truyencv.com,1,1
1733624331712434756,truyencv.com,1,1
1776289211743668301,docbao.vn,3,1
1824164771963118709,phimmoi.net,8,1
1832858926247185390,kenh14.vn,1,1
1837036951934526312,webtruyen.com,1,1
1880774071697988274,kenh14.vn,2,1
1930285618712478798,tapchitaichinh.vn,1,1
1933725913247208875,webtruyen.com,1,1
1992036931907402209,soha.vn,2,1
2002822331906394607,tratu.soha.vn,4,1
2005791961963242786,dantri.com.vn,2,1
2013073491984250205,tpc.googlesyndication.com,1,1
2102175305246121724,dantri.com.vn,1,1
2121490921907599400,vietnamairlines.com,1,1
2132872536712088121,tpc.googlesyndication.com,8,1
2133706537246367334,webtruyen.com,1,1
2141917461906332714,tratu.soha.vn,1,1
2172372081984296037,s.cafef.vn,1,1
2224788205245603695,webtruyen.com,1,1
2233866097251004665,truyenfull.vn,1,1
2262545151907300795,soha.vn,1,1
2328776555250341986,webtruyen.com,1,1
2331187951984242583,kenh14.vn,1,1
2378190731700990797,kenh14.vn,1,1
2402345052065607409,kenh14.vn,1,1
2408002981984290927,giadinh.net.vn,1,1
2429719951908288129,travel.com.vn,3,1
2438291291952965908,truyensubviet.com,3,1
2451735882065318651,sstruyen.com,1,1
2457758131728522002,hnammobile.com,1,1
2460315183076195369,kenh14.vn,1,1
2487058871908188100,gamek.vn,1,1
2488330931984347764,docbao.vn,3,1
2512449541953201401,dantri.com.vn,1,1
2535839441743916409,kenh14.vn,1,1
2600150291952960945,dantri.com.vn,1,1
2600880881700821265,kenh14.vn,1,1
2603597813788227109,tpc.googlesyndication.com,3,1
2608245206712428015,genk.vn,1,1
2624771191741103524,truyencv.com,1,1
2720268321963027755,phimmoi.net,4,1
2723194031984317609,afamily.vn,1,1
2727240292884456256,kenh14.vn,1,1
2731918272885656685,sstruyen.com,1,1
2733869898712454283,soha.vn,1,1
2780065571934592870,anninhthudo.vn,1,1
