193381865320369755,sstruyen.com,1,1
221697612020371376,truyencv.com,2,1
229061873720323723,dantri.com.vn,1,1
229061873720323723,kienthuc.net.vn,1,1
269147245520382762,ads.novanet.vn,1,1
269147245520382762,thethao.thanhnien.vn,1,1
303200558220195076,mangak.info,2,1
370314346520194962,truyenfull.vn,1,1
372803918920392409,kenh14.vn,4,1
372972208720247134,bongdanet.vn,1,1
463179307420427490,socnhi.com,1,1
543365776120394526,tpc.googlesyndication.com,6,1
602173073720370326,kenh14.vn,1,1
621680023920220297,dantri.com.vn,2,1
658448925520431368,ntruyen.info,6,1
772179441320297800,nld.com.vn,1,1
892379184220428581,truyenfull.vn,1,1
1000684211963342705,dantri.com.vn,2,1
1030499661249874049,tienphong.vn,1,1
1113660465453133523,ntruyen.info,7,1
1114108811906315346,dantri.com.vn,1,1
1114108811906315346,tpc.googlesyndication.com,1,1
1114660195712107549,vietnamairlines.com,2,1
1195321541234547044,phimmoi.net,3,1
1227049214712081733,cafef.vn,1,1
1236865361906418193,truyenfull.vn,1,1
1390795501907196618,dantri.com.vn,1,1
1403834572198429040,soha.vn,1,1
1466552262885381491,kenh14.vn,1,1
1496794542884046212,baogiaothong.vn,1,1
1508463482065001924,dantri.com.vn,1,1
1530180073247043148,phimmoi.net,2,1
1533495478250215963,phimdb.net,2,1
1592840451908327430,kenh14.vn,3,1
1633869745985339224,muachung.vn,1,1
1633870021457421484,truyenfull.vn,1,1
1635434321953422985,docbao.vn,1,1
1637611162885293321,cafebiz.vn,1,1
1638697502885658041,iga.soha.vn,1,1
1669170001906684831,vietjetair.com,1,1
1683100501730486615,diaoconline.vn,7,1
1688839851897351175,kenh14.vn,2,1
1707655211907188072,vietjetair.com,1,1
1726946471907408350,baogiaothong.vn,1,1
1730938796712422557,nld.com.vn,1,1
1821422072247395492,dantri.com.vn,3,1
1827394981245375734,dantri.com.vn,1,1
1869086151906337399,dantri.com.vn,2,1
1933687647712015081,truyenfull.vn,1,1
1934336771953084454,bilutv.com,1,1
2005316726457784193,dantri.com.vn,2,1
2008541221891967088,sstruyen.com,2,1
2029155922065196880,docbao.vn,1,1
2033097863832320860,kenh14.vn,1,1
2062981331952834135,vtv.vn,4,1
2069635933539284319,kenh14.vn,1,1
2110953352885518512,webtruyen.com,1,1
2132486148251186910,truyencv.com,3,1
2133866986246403665,gamek.vn,1,1
2197213501906442878,soha.vn,2,1
2201661130457612865,phimmoi.net,3,1
2213289081953271900,nld.com.vn,2,1
2244519272065367944,kenh14.vn,1,1
2296532631789658123,static.viettimes.vn,3,1
2327977701897355409,kenh14.vn,2,1
2337840921934296860,kenh14.vn,2,1
2350375062065382114,agents.vietjetair.com,1,1
2369143962064650919,soha.vn,1,1
2403648412885164023,phimmoi.net,3,1
2430901751907953211,webtruyen.com,1,1
2499296952111191422,thaythuocdaday.vn,1,1
2523150035712099787,kenh14.vn,1,1
2582636301906547944,dantri.com.vn,1,1
2633864220245827766,a3manga.com,2,1
2719114062064679350,f319.com,3,1
2911837505246343023,truyencv.com,1,1
2946511501089056134,vietnamairlines.com,1,1
2972628211984346237,sggp.org.vn,1,1
2990688314458027170,dantri.com.vn,1,1
3025725181934259055,sstruyen.com,2,1
3027896491952623937,soha.vn,1,1
3029378267245435611,kenh14.vn,1,1
3038697622884141789,sstruyen.com,1,1
3050537712065286827,bongdanet.vn,1,1
3110789111123635801,dantri.com.vn,1,1
3135184811906374066,baotintuc.vn,1,1
3170038733741067981,kenh14.vn,1,1
3172086281906351656,dantri.com.vn,2,1
3206672192712044087,cafebiz.vn,1,1
3207703131963156558,soha.vn,1,1
3221755281963148753,soha.vn,1,1
3224667401907367170,benhnamgioi.net.vn,1,1
3310122621247147451,vietjetair.com,1,1
3330016612884019311,laodong.vn,3,1
3338700662884145084,tiki.vn,1,1
3395755951953301046,genk.vn,1,1
3502013117712022872,agents.vietjetair.com,5,1
3506662152246861012,dantri.com.vn,1,1
3514741612884845070,docbao.vn,2,1
3532601435247082673,dantri.com.vn,1,1
3538891182065182272,dantri.com.vn,1,1
3633839402250132570,saoviet247.net,1,1
3633869486245510466,linkneverdie.com,9,1
3706650861907333236,webtruyen.com,1,1
3738671533416403024,docbao.vn,1,1
3740448773706144027,linkhay.com,1,1
3740448773706144027,beta.linkhay.com,1,1
3743789961934122879,cafef.vn,1,1
3781170962064715150,dantri.com.vn,1,1
3812779568246468923,vtv.vn,1,1
3838687661907158041,afamily.vn,2,1
3860123831907304379,kenh14.vn,2,1
3916680478250408869,animevsub.tv,2,1
3926981734246960513,tpb.vn,3,1
3933866490712500280,bilutv.com,1,1
3936843381964274920,truyenfull.vn,1,1
3948934181952603292,dantri.com.vn,1,1
4012960875246297772,sstruyen.com,2,1
4025775442885459892,truyenqq.com,1,1
4035531261984395039,phimmoi.net,2,1
4038053371906361531,giadinh.net.vn,1,1
4133496879250433407,phunutre.info,1,1
4178538041962993441,kenh14.vn,1,1
4221097217249855372,phimbathu.com,1,1
4233869722246870300,dantri.com.vn,1,1
4233870070245439047,cungcau.vn,1,1
4264897301962943544,genk.vn,1,1
4311937219245714126,docbao.vn,1,1
4338667691953091733,bilutv.com,1,1
4352324942065241449,kenh14.vn,1,1
4353766691997520847,thanhnien.vn,2,1
4353766691997520847,tpc.googlesyndication.com,2,1
4386498312885656534,tiki.vn,1,1
4411685284246894233,vietnamairlines.com,1,1
4438682041907240528,sstruyen.com,1,1
4500491692064963304,kenh14.vn,1,1
4514628941906418997,bilutv.com,1,1
4533792329712431174,kenh14.vn,2,1
4533869918457378284,dangquangwatch.vn,2,1
4538700431626303336,htv3tv.com,2,1
4557453803413219238,kenh14.vn,1,1
4557485571984319656,tpc.googlesyndication.com,1,1
4583812061906564621,dantri.com.vn,3,1
