111304993820217689,benhphunu.net.vn,1,1
122972507520403277,cafef.vn,1,1
158756847920273721,sstruyen.com,2,1
253386578320202052,tracnghiemtinhoc.com,1,1
253386578320202052,afamily.vn,1,1
341118357520195143,ntruyen.info,12,1
499733349920432451,webtruyen.com,3,1
842258627820425985,afamily.vn,1,1
1010835871906414176,nld.com.vn,1,1
1015852384245767523,thichdoctruyen.com,1,1
1045380043413214693,giadinh.net.vn,1,1
1057540831984287260,f319.com,12,1
1094304210246833292,dantri.com.vn,1,1
1099309891907376328,travel.com.vn,1,1
1103421996712089830,kenh14.vn,1,1
1108685802246054146,webtruyen.com,1,1
1114099741907956385,baogiaothong.vn,1,1
1133667006251011384,truyenfull.vn,1,1
1144873121984196181,dantri.com.vn,1,1
1153707601931202059,phimmoi.net,4,1
1183266852245549916,docbao.vn,1,1
1192184841906325894,ttvnol.com,2,1
1204115561906366386,docbao.vn,2,1
1231672962999945627,webtruyen.com,1,1
1255060851906561992,truyencv.com,1,1
1263480011908407462,vtv.vn,1,1
1288823391022501051,phimbathu.com,4,1
1295709211741096756,tiki.vn,2,1
1314672181984253497,kenh14.vn,1,1
1332789361984337696,sstruyen.com,1,1
1417008948190795352,truyenqq.com,2,1
1430895299712005381,spvhalongbay.com,1,1
1432692797247413706,truyencv.com,4,1
1433685001457409171,truyenfull.vn,1,1
1492668437245520775,baodatviet.vn,2,1
1493575032064781259,dantri.com.vn,1,1
1575999701908338888,kenh14.vn,3,1
1595539211952830650,dantri.com.vn,1,1
1620316840250142428,dantri.com.vn,2,1
1710968061934474169,tienphong.vn,1,1
1738700302885496572,tpc.googlesyndication.com,1,1
1750936841934295655,tpc.googlesyndication.com,6,1
1819002691953249672,kenh14.vn,4,1
1835580612884829231,truyencv.com,1,1
1886156632885588670,truyenfull.vn,1,1
1922271451963386801,vietjetair.com,2,1
1931211997247082709,vtv.vn,1,1
1932407251906446432,kenh14.vn,1,1
1932407251906446432,video.kenh14.vn,1,1
1990053961457345384,webtruyen.com,1,1
2017188102453197834,booking.vietjetair.com,1,1
2031561078457797722,truyencv.com,2,1
2033869756457740436,tpc.googlesyndication.com,1,1
2092324161907955271,sstruyen.com,3,1
2092906461953092089,m.thanhnien.vn,1,1
2115134779250101003,bilutv.com,1,1
2162677831963368810,thethaovanhoa.vn,1,1
2204565332883784522,soha.vn,1,1
2206126634247078233,f319.com,2,1
2240913421908314215,fly.vietnamairlines.com,1,1
2327932379246067286,dantri.com.vn,1,1
2328112192712097094,kenh14.vn,1,1
2333869617245781826,kenh14.vn,1,1
2336996671728521329,truyenfull.vn,1,1
2397496288245941275,docbao.vn,2,1
2399747086250175146,tstt.vn,1,1
2405998946246050951,bilutv.com,3,1
2462874201906400099,tiki.vn,1,1
2532745315712387197,cafef.vn,1,1
2533780872246540802,autopro.com.vn,1,1
2538700361934381892,thammyviendonga.vn,1,1
2551992572064890133,tpc.googlesyndication.com,1,1
2553043241953470925,tienphong.vn,1,1
2588511201953404364,bilutv.com,2,1
2615989923539285141,dantri.com.vn,1,1
2628288193712003693,kenh14.vn,1,1
2724286821952740488,f319.com,2,1
2732683439457719753,dantri.com.vn,3,1
2735398971906574098,dantri.com.vn,3,1
2794836161907952555,thongtintuyensinh.vn,1,1
2796811908457896661,vietjetair.com,1,1
2833672368250035441,m.blogtruyen.com,1,1
2837356921984290404,afamily.vn,2,1
2845374891906457965,dantri.com.vn,1,1
2854947341906452593,truyencv.com,1,1
2890614631728521814,truyenfull.vn,1,1
2901128624245821767,dantri.com.vn,1,1
2914575052884199422,sstruyen.com,4,1
2933802707712120856,ads.baodatviet.vn,3,1
2933802707712120856,baodatviet.vn,3,1
2938628242885491573,phunuonline.com.vn,1,1
2948414371906321626,docbao.vn,1,1
2974774061907259416,soha.vn,1,1
2982753842065022252,bilutv.com,2,1
3033862245247307475,dantri.com.vn,1,1
3038278161952783810,webtruyen.com,1,1
3082913781984319820,afamily.vn,1,1
3093894022885495286,travel.com.vn,1,1
3095714701984238798,kenh14.vn,3,1
3118261136247006328,bilutv.com,1,1
3119212151934217624,kenh14.vn,1,1
3129423173712350746,sstruyen.com,1,1
3132597052177560758,docbao.vn,1,1
3138700241934458872,thammyviendonga.vn,1,1
3189257941963351675,baodatviet.vn,1,1
3189257941963351675,ads.baodatviet.vn,1,1
3208609072884718938,f319.com,2,1
3233869751453207268,sstruyen.com,1,1
3266185261907330057,docbao.vn,2,1
3325833783712434729,kenh14.vn,4,1
3338697471906378975,bongdaplus.vn,1,1
3414274911906427559,kienthuc.net.vn,1,1
3420792969245711037,truyenfull.vn,1,1
3436301601984413878,a3manga.com,3,1
3488254651953290536,dantri.com.vn,1,1
3490249281908337138,soha.vn,2,1
3531758943414225554,vietjetair.com,1,1
3532818451952770995,ntruyen.info,10,1
3571608022885486155,sstruyen.com,1,1
3610884362246297171,tpc.googlesyndication.com,1,1
3619975329457795376,hdonline.vn,1,1
3657294131952517160,soha.vn,1,1
3678935502885069074,webtruyen.com,1,1
3699044696246485083,dantri.com.vn,2,1
3701520851886216106,dantri.com.vn,1,1
3725264327247216948,tpc.googlesyndication.com,1,1
3732381095404141123,bilutv.com,1,1
3735186553419217978,kenh14.vn,1,1
3757599371984358858,thethao247.vn,1,1
3775418151908286494,dantri.com.vn,1,1
3838683301907509400,phimmoi.net,6,1
3839047251906396699,soha.vn,2,1
3893454071897339396,phimmoi.net,3,1
3913116601952542637,truyenfull.vn,1,1
3937182411907385205,tpc.googlesyndication.com,2,1
3937985541934270950,tienphong.vn,1,1
4038700672886378597,kenh14.vn,1,1
4100682632884188467,video.kenh14.vn,1,1
4100682632884188467,kenh14.vn,1,1
4115451093542390650,ntruyen.info,1,1
4171013051953393279,socnhi.com,3,1
4203391121906399260,tiki.vn,2,1
4210515961907860584,socnhi.com,1,1
4233014371250082101,truyenqq.com,1,1
4298277524245434411,cafef.vn,1,1
