103387002820437242,truyenfull.vn,1,1
152621205920195002,kenh14.vn,1,1
159432837920305186,s.cafef.vn,1,1
159432837920305186,cafef.vn,1,1
263370915520427508,bilutv.com,1,1
282273012720294858,webtruyen.com,1,1
353383987120241382,truyenfull.vn,1,1
402445830620445532,linkhay.com,1,1
453343761720215815,afamily.vn,1,1
559887025520218602,dantri.com.vn,1,1
581184284520217574,dantri.com.vn,1,1
590997485020194450,cafebiz.vn,2,1
673284609420317450,webtruyen.com,1,1
688985192220391938,gamek.vn,2,1
722188631920270271,uptruyen.com,2,1
753213730420318037,pasal.edu.vn,1,1
773327796120394608,cafef.vn,2,1
810649782120388716,baodatviet.vn,1,1
833008555520305975,kenh14.vn,1,1
1004968742065297206,cafef.vn,2,1
1009744121897279457,sstruyen.com,2,1
1010821741952524994,soha.vn,2,1
1028774961897166535,sstruyen.com,2,1
1037422122885094949,webtruyen.com,1,1
1041042152883866944,kenh14.vn,1,1
1094364821907380979,media.laodong.vn,4,1
1094364821907380979,laodong.vn,4,1
1206999936249872560,tienphong.vn,1,1
1208670321934281484,tpc.googlesyndication.com,1,1
1208670321934281484,thanhnien.vn,1,1
1215638041245433193,docbao.vn,1,1
1238618952065314952,doisongvietnam.vn,1,1
1238618952065314952,soha.vn,1,1
1303812730246480278,kenh14.vn,1,1
1326740441953009464,sstruyen.com,1,1
1331548906712434067,cafef.vn,2,1
1333870057247120455,yes24.vn,1,1
1350958201741114372,kenh14.vn,1,1
1386280491953463114,webtruyen.com,1,1
1386346325245435755,nld.com.vn,2,1
1395623551625792117,sstruyen.com,1,1
1419933866190636889,cafef.vn,1,1
1426914959250036742,soha.vn,2,1
1433523746245372950,genk.vn,4,1
1499091320246512315,dantri.com.vn,1,1
1516031382065318285,plo.vn,1,1
1530313812884444393,dantri.com.vn,1,1
1537244141934493704,cafef.vn,2,1
1632150402938383215,gamek.vn,3,1
1636909232064860062,sstruyen.com,1,1
1680937861700992820,phimmoi.net,8,1
1688513243245988087,f319.com,5,1
1700690489712031517,dantri.com.vn,1,1
1725712611963178814,webtruyen.com,1,1
1726464511458150208,tiki.vn,1,1
1737769262065170495,dantri.com.vn,1,1
1738700662064935850,truyenfull.vn,1,1
1769790471907375371,soha.vn,1,1
1769790471907375371,tintucvietnam.vn,1,1
1794068361934610458,cafebiz.vn,1,1
1821118040712083036,vietjetair.com,1,1
1825114291897294803,kenh14.vn,2,1
1828127684712119735,cafef.vn,1,1
1829111884246950388,nld.com.vn,2,1
1832056526245444880,webtruyen.com,1,1
1842076401963037775,dantri.com.vn,1,1
1887791391934545176,bongdaplus.vn,1,1
1932349991250115727,gamek.vn,1,1
1933864473712391153,dantri.com.vn,1,1
1938588101963452577,bilutv.com,1,1
1979004921952488716,truyenfull.vn,1,1
2026601811908287724,agents.vietjetair.com,2,1
2032399171907951896,dantri.com.vn,1,1
2037755991952955337,agents.vietjetair.com,5,1
2059129992884771230,docbao.vn,1,1
2114862691246325043,rongbay.com,1,1
2138240591741103553,truyenfull.vn,2,1
2202556591906463897,dantri.com.vn,1,1
2206624793741089277,kenh14.vn,4,1
2230916601908339248,ads.baodatviet.vn,2,1
2233744807711984845,truyenfull.vn,1,1
2236617843069964582,truyenfull.vn,1,1
2276653431934606808,kenh14.vn,1,1
2326172698245581927,phimmoi.net,4,1
2333836827712093156,genk.vn,1,1
2333870028250112227,poem.tkaraoke.com,1,1
2369508471906564813,kenh14.vn,1,1
2382158591907509509,kenh14.vn,2,1
2428882631934283417,tpc.googlesyndication.com,1,1
2428882631934283417,afamily.vn,1,1
2435185131907111770,kienthuc.net.vn,1,1
2438700211963404315,bilutv.com,4,1
2448878551906385024,cafef.vn,1,1
2501255063068991418,dantri.com.vn,1,1
2507817326245984842,webtruyen.com,1,1
2530889852065423428,dantri.com.vn,1,1
2538694922884058014,kenh14.vn,1,1
2577096172065266042,kenh14.vn,1,1
2592916551952472804,bilutv.com,1,1
2599430442884991009,dantri.com.vn,2,1
2608122305457718986,kenh14.vn,1,1
2638700641952948763,truyenfull.vn,1,1
2685304693246888154,truyenfull.vn,1,1
2685503293741249495,dantri.com.vn,1,1
2701758981246359572,dantri.com.vn,1,1
2733777506457381208,webtruyen.com,1,1
2737037001906320894,media.laodong.vn,1,1
2796656547712325471,phimmoi.net,9,1
2805541492249892213,dantri.com.vn,1,1
2806320121906681622,genk.vn,1,1
2821436761907270974,rongbay.com,2,1
2825343311934280565,gamek.vn,1,1
2838686952427587876,truyenfull.vn,1,1
2838687451907439229,autopro.com.vn,1,1
2899270211917371711,sstruyen.com,2,1
2938699391934525038,phimmoi.net,13,1
2969257171897346643,dantri.com.vn,3,1
2997835205246866012,dantri.com.vn,1,1
3010759251907730009,baodatviet.vn,1,1
3025296541963101800,s.cafef.vn,3,1
3098021787712000272,bilutv.com,1,1
3098021787712000272,kenh14.vn,1,1
3145470581984242366,kenh14.vn,2,1
3195015291984290405,nongnghiep.vn,1,1
3201133284245435915,sstruyen.com,3,1
3201254930246834042,bilutv.com,1,1
3220074351984330880,ads.baodatviet.vn,3,1
3299975202064823418,dantri.com.vn,1,1
3332748879458122966,baogiaothong.vn,1,1
3338700161906856360,truyenfull.vn,1,1
3338700611299182862,tapchitaichinh.vn,1,1
3338700722918997202,truyencv.com,1,1
3338906681906330054,tpc.googlesyndication.com,1,1
3346590061952927711,bilutv.com,1,1
3417465331907363585,cafef.vn,3,1
3420187552885659932,truyencv.com,1,1
3430605722712271301,webtruyen.com,1,1
3438649102065223222,thanhnien.vn,1,1
3467494411963420807,webtruyen.com,1,1
3502555851906384441,tpc.googlesyndication.com,6,1
3538697542885530078,webtruyen.com,1,1
3550060251907952421,kenh14.vn,1,1
3560157721984342647,sstruyen.com,4,1
3582572462884882051,baodatviet.vn,1,1
3582572462884882051,ads.baodatviet.vn,1,1
3611126332883889206,sstruyen.com,3,1
3613114031952722173,phimmoi.net,4,1
3619396463249940025,webtruyen.com,1,1
3663904781907294101,sstruyen.com,1,1
3667213601953453887,hutech.edu.vn,1,1
3678364371906548520,tiki.vn,1,1
3678364371906548520,yes24.vn,1,1
3700384721963334125,giadinh.net.vn,2,1
3702774691953061014,thanhnien.vn,1,1
3708706751907776095,video.kenh14.vn,1,1
3737468091907350716,truyencv.com,2,1
3762384421742595329,dantri.com.vn,1,1
3816275292064756348,dantri.com.vn,1,1
3828452739457840175,truyenfull.vn,1,1
3837185362885590658,truyenfull.vn,1,1
3882153523076201858,f319.com,5,1
3924682831907951934,olm.vn,1,1
3927148997246485336,ntruyen.info,2,1
3932909797250743461,webtruyen.com,1,1
3938697661908015824,phimmoi.net,1,1
3961135261907771994,phimmoi.net,2,1
3990925349245546553,dantri.com.vn,1,1
3991550092245461871,dantri.com.vn,1,1
4007153041984291029,kenh14.vn,4,1
4018340131984249702,media.laodong.vn,4,1
4028265771239920499,kienthuc.net.vn,2,1
4028279138457897174,webtruyen.com,2,1
4033869833457895939,cafef.vn,1,1
4062745291906400383,tapchitaichinh.vn,1,1
4075639201906450097,dantri.com.vn,1,1
4098896085246792186,dantri.com.vn,1,1
4113828124250056485,kenh14.vn,1,1
4118867812884752728,thanhnien.vn,1,1
4133097880250224538,truyencv.com,2,1
4133496879250443147,phunutre.info,1,1
4137825221741109635,truyenfull.vn,1,1
4138676501963091991,kenh14.vn,1,1
4161781001907278571,afamily.vn,1,1
4195209821245476912,benhviemkhop.vn,1,1
4287325976245970325,a3manga.com,1,1
4289957031952644244,truyenfull.vn,2,1
4333869809247423571,kenh14.vn,1,1
4369152242884293503,cafef.vn,1,1
4422365881953246826,cafef.vn,1,1
4431456135245578409,giadinh.net.vn,2,1
4438030351984374050,thethaovanhoa.vn,1,1
4438096082065219030,dantri.com.vn,1,1
4438700172885500944,yes24.vn,1,1
4454443771906325666,docbao.vn,2,1
4483397241953076161,dantri.com.vn,2,1
4505884781906322298,cafebiz.vn,1,1
4538654011907300478,sstruyen.com,1,1
4538676051906359219,giadinh.net.vn,11,1
4541908081953258608,afamily.vn,4,1
4628168231247039788,kenh14.vn,2,1
4628468042065187168,ttvnol.com,1,1
4689744952885265242,dantri.com.vn,2,1
4691576992064778996,truyenfull.vn,2,1
4697242337245827579,bilutv.com,2,1
4715403294246419473,phimmoi.net,2,1
4880818431984426497,dantri.com.vn,2,1
4903718366245433107,kenh14.vn,2,1
4933862384245469128,thethaovanhoa.vn,1,1
4936108452885486553,webtruyen.com,1,1
4956979971906398325,tiki.vn,3,1
4991103151908336692,dantri.com.vn,2,1
5006647000250079051,kenh14.vn,2,1
5016618871934474263,kenh14.vn,3,1
5033774727654862632,truyenfull.vn,1,1
5099359051907298538,cafef.vn,1,1
5104935571984246817,cafef.vn,1,1
5120586331907815320,kenh14.vn,2,1
5132660861907385150,sstruyen.com,6,1
5155954201963262727,dantri.com.vn,1,1
5202896405712119079,webtruyen.com,1,1
5218187311906393407,mykingdom.com.vn,1,1
5223570862064933753,m.thanhnien.vn,1,1
5281265301963059496,baodatviet.vn,1,1
5281265301963059496,ads.baodatviet.vn,1,1
5308889481906395774,s.cafef.vn,1,1
5321326651907769150,gamek.vn,1,1
5405032601906335098,docbao.vn,1,1
5419452041984346574,sunhouse.com.vn,1,1
5432320782249858708,bilutv.com,2,1
5432570644457412500,webtruyen.com,1,1
5437916142885264232,kenh14.vn,4,1
5485101722885491940,webtruyen.com,2,1
5485383371963387018,truyencv.com,1,1
5504274672064755120,truyenfull.vn,1,1
5523164671953917481,vietjetair.com,2,1
5533378904458221152,webtruyen.com,1,1
5624679371907437575,vtv.vn,1,1
5632833661984185996,tiki.vn,1,1
5638700222885609072,phimmoi.net,14,1
5700011083419589627,dantri.com.vn,1,1
5729589261984319717,tiki.vn,2,1
5733811533712223694,truyenfull.vn,1,1
5738697703543560967,vietjetair.com,1,1
5774734192065227252,dantri.com.vn,5,1
5807000851250320946,vietjetair.com,1,1
5828932372065390065,kenh14.vn,1,1
5830613570458208220,nhac.hay365.com,1,1
5833264441246989902,phimmoi.net,7,1
5838134661906471759,kenh14.vn,1,1
5857028721984251361,dantri.com.vn,1,1
5871458721123635798,lyric.tkaraoke.com,1,1
5900641999249849914,webtruyen.com,1,1
5951113891906593777,laodong.vn,1,1
5956297291868160155,tratu.soha.vn,2,1
6014773950457433503,sstruyen.com,3,1
6030049722064764434,baodatviet.vn,2,1
6038697451259959779,truyenfull.vn,1,1
6040433431963235356,muare.vn,1,1
6066863483418962686,cafef.vn,6,1
6092844072064766864,kenh14.vn,1,1
6117724012885226335,thesaigontimes.vn,1,1
6117724012885226335,vietnamfinance.vn,1,1
6136625441907423461,truyenfull.vn,1,1
6149927982884987058,truyenfull.vn,1,1
6174674873741256214,dantri.com.vn,2,1
6224284791908059332,phimmoi.net,4,1
6260929862065411354,dantri.com.vn,1,1
6272154861906386283,tpc.googlesyndication.com,3,1
6305811480245855595,dantri.com.vn,1,1
6338700243168165216,plo.vn,1,1
6357616013539285188,booking.vietjetair.com,4,1
6365450792883759934,laodong.vn,2,1
6365450792883759934,media.laodong.vn,2,1
6413801821906513846,sohacare.vn,3,1
6519372484245436758,kenh14.vn,2,1
6522669379245903660,media.laodong.vn,2,1
6522669379245903660,laodong.vn,2,1
6538326803075478893,hutech.edu.vn,1,1
6538688921906402424,baodatviet.vn,1,1
6538700522884150770,baodatviet.vn,1,1
6554001332883903154,dantri.com.vn,2,1
6633867720245434199,kienthuc.net.vn,1,1
6656189622065475304,yanhac.com,2,1
6682748961952624514,truyenfull.vn,1,1
6683155961906401186,dantri.com.vn,1,1
6684630491953461397,genk.vn,2,1
6708394862245432385,docbao.vn,1,1
6724733876457899769,tpc.googlesyndication.com,8,1
6728684002245584784,kenh14.vn,1,1
6729318911984346819,baogiaothong.vn,1,1
6733869737712088128,webtruyen.com,1,1
6782017853075522537,kenh14.vn,1,1
6837832612065607409,analytics.admicro.vn,6,1
6859994931963116458,dantri.com.vn,1,1
6863740521963387763,dantri.com.vn,1,1
6866292123741058665,docbao.vn,1,1
6898464421249938504,dantri.com.vn,2,1
6920215221250705931,afamily.vn,1,1
6926185722082046482,soha.vn,1,1
6933870061250111556,viettimes.vn,1,1
6994823975245380946,dantri.com.vn,1,1
7005264691245434677,tpc.googlesyndication.com,1,1
7005264691245434677,thanhnien.vn,1,1
7023622627457600968,sstruyen.com,1,1
7033852001712095769,truyenfull.vn,1,1
7048784581953074089,giadinh.net.vn,1,1
7106753655712099437,dantri.com.vn,1,1
7119233433026003970,sstruyen.com,1,1
7121648901907138333,kenh14.vn,4,1
7137302831963176673,truyenfull.vn,1,1
