3741064462,1
2884865458,1
1907264534,1
457386326,1
1984280477,1
250293752,1
20292961,1
457718856,1
1984304312,1
246148503,1
1906965691,1
712005549,1
2885469381,1
453238970,1
1962943661,1
1984249219,1
1984248938,1
171973755,1
20439980,1
246917305,1
1181920740,1
457784833,1
457408918,1
999944858,1
2885495013,1
458030852,1
171726055,1
712094651,1
1963360443,1
1963369398,1
20264337,1
250932608,1
250606342,1
457552871,1
1984210219,1
2884455338,1
2885531861,1
457742884,1
1908316438,1
246761491,1
247415542,1
458131329,1
1906431046,1
1934283935,1
2884616631,1
20194231,1
1906945806,1
2893972605,1
247171516,1
2885518437,1
1962980878,1
1907509304,1
1907575255,1
1908337073,1
1906365981,1
245681312,1
250207873,1
457376018,1
1953126928,1
1906352825,1
2884775662,1
246512390,1
2884794774,1
1962993433,1
1263698056,1
1963357775,1
2065002907,1
2065223285,1
246408947,1
246808510,1
246504147,1
247395435,1
1934523483,1
712497889,1
2885584051,1
245438036,1
2064713992,1
250571265,1
1906398368,1
1906434050,1
1906374754,1
712327493,1
1934520737,1
2028937767,1
2885656847,1
246904639,1
2065135387,1
1906531937,1
712093902,1
177560421,1
2064715261,1
1906728325,1
250115727,1
1962998176,1
1952868507,1
1953441371,1
1907599571,1
245645029,1
20373317,1
1934295326,1
712230116,1
20268257,1
392124121,1
1953420723,1
1906955187,1
1984329734,1
2065161416,1
1953030952,1
2111105340,1
712314276,1
3416424421,1
2111191457,1
2064719543,1
245980284,1
2065218600,1
453124425,1
1907193964,1
1963168235,1
712000139,1
457719756,1
247209920,1
712081896,1
245372034,1
246541207,1
1907352298,1
2065155777,1
1952970440,1
1984267768,1
1906378916,1
2884338163,1
246533454,1
1963368976,1
457223301,1
1906375084,1
2065209765,1
1907169354,1
2885518783,1
712088700,1
1907233650,1
1934493080,1
2884669845,1
1907346909,1
250644202,1
1906377733,1
2885540493,1
2065443110,1
1907952549,1
20196308,1
2883810943,1
3741189229,1
246950608,1
1907214626,1
712229973,1
249870489,1
1141352461,1
712327575,1
457550618,1
712455373,1
1891967609,1
712121873,1
1907723853,1
245432648,1
2884885602,1
250059013,1
251110349,1
2064752504,1
457896557,1
2885165231,1
20216920,1
2884760918,1
250026517,1
245527381,1
250444398,1
246237649,1
1963100048,1
2885518165,1
1984331912,1
1934609160,1
2885327607,1
457953651,1
2065431813,1
712098980,1
246047073,1
251176756,1
1952644204,1
1934563705,1
1952499725,1
1952745038,1
2885500410,1
1952547059,1
2087002151,1
1934305012,1
985377312,1
1908224519,1
246215167,1
1934451216,1
3419576773,1
2885271478,1
2111091828,1
457740706,1
1897162133,1
2111189877,1
2885318453,1
2065404142,1
2883922163,1
712162883,1
1963111546,1
712141953,1
1906391762,1
251088292,1
2885513083,1
246980826,1
1907841972,1
2885518423,1
1962975356,1
3741058641,1
20436994,1
246309644,1
1907825069,1
1933905003,1
1500013378,1
1934389630,1
2885344380,1
1984346280,1
250067125,1
1906397249,1
985361829,1
246490926,1
1700990863,1
1953026744,1
676183091,1
245438051,1
985277102,1
245836677,1
3523924222,1
20331727,1
458153108,1
712005420,1
453230818,1
1897161653,1
245603533,1
2064682378,1
20215867,1
246494418,1
2065183276,1
3232240815,1
2885656825,1
1963065950,1
1906410398,1
712226300,1
999945261,1
2885486476,1
2884902561,1
1952475310,1
3197461460,1
1906393901,1
1906698624,1
2064900918,1
457409613,1
1906387123,1
1907217464,1
1963212016,1
1963349769,1
3076201027,1
1963246575,1
1700997738,1
1934600881,1
20393565,1
2883703073,1
1984250868,1
250099473,1
250081416,1
2885194204,1
250382604,1
712436817,1
250803158,1
1952768675,1
999945233,1
457962469,1
453171272,1
1906373766,1
175840808,1
1970215539,1
2065163622,1
2266471218,1
246359698,1
1953466071,1
250032584,1
2064751905,1
2064745731,1
246386567,1
3419216962,1
458136447,1
250041083,1
250621297,1
1934559137,1
3075523541,1
245843165,1
457609847,1
1953070563,1
250401752,1
457617273,1
2885328377,1
1963298573,1
250039358,1
2884122072,1
1697973768,1
1962977759,1
712316074,1
985333600,1
245613449,1
246465389,1
1952535655,1
246430421,1
249838720,1
246136027,1
2884821703,1
1963332959,1
1984344761,1
246505141,1
3741196988,1
1897161406,1
457762712,1
250364058,1
1963080358,1
1869326855,1
247461262,1
1934410118,1
1908337294,1
20392347,1
245441675,1
1952615853,1
246028564,1
1906399089,1
246521013,1
250128005,1
712129609,1
247456765,1
1193190414,1
1907215209,1
2884835221,1
3706158855,1
1984354088,1
1908342259,1
1938127435,1
245538386,1
247099286,1
249853353,1
2885034490,1
245444300,1
249994204,1
245546769,1
712396797,1
246363461,1
712099437,1
2111092201,1
3741195335,1
1907375555,1
457422421,1
1907181310,1
1906635566,1
2885251220,1
246784700,1
1906787331,1
985281989,1
2885329498,1
3488735960,1
457471103,1
2885551914,1
250913948,1
246806570,1
2884697710,1
712123226,1
245542501,1
246872935,1
3075495914,1
457915606,1
245983096,1
1001030499,1
1962947362,1
171814548,1
2884702894,1
457421410,1
1984415444,1
1907956375,1
2885604321,1
1906456499,1
2065365840,1
250873332,1
249957999,1
1906914860,1
1906417788,1
457799121,1
2918996084,1
1906645652,1
250766046,1
1906399137,1
1906797879,1
712087763,1
712417936,1
1907391277,1
2883976082,1
2884357408,1
457926836,1
457609260,1
2064673046,1
457408623,1
1883790703,1
247463568,1
2884724769,1
2884743489,1
457896497,1
245634886,1
457741592,1
1984242265,1
2064973183,1
2883933064,1
2885080587,1
2112518030,1
20401045,1
1728521317,1
